ReservationId,CustomerId,FirstName,LastName,RoomType,NumOfPeople,NumOfBeds,ViewType,PricePerDay,TenantId,TenantBizId,TenantId_TenantBizId,BizName,BizLocationId, BizBldNumber,BizStreetName,BizCity,BizState,BizZipCode,StartDate,EndDate,BookedDate,TotalCost
277273384,32,Olivia,Strosin,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,02/10/2022,07/10/2022,12/10/2022,375.0
566998586,12,Dannette,Kozey,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,27/09/2022,29/09/2022,01/10/2022,150.0
929975338,10,Carlton,Abernathy,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,04/10/2022,09/10/2022,14/10/2022,750.0
616800541,20,Arvilla,Stoltenberg,StandardRoom,1,1,CityView,75.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,10/10/2022,14/10/2022,18/10/2022,300.0
124409863,40,Curt,Keeling,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,19/10/2022,25/10/2022,31/10/2022,570.0
237142468,16,Burl,Ferry,DeluxeKingRoom,2,1,CityView,95.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,13/10/2022,18/10/2022,23/10/2022,475.0
815585217,19,Ned,Nicolas,DeluxeQueenRoom,2,2,PoolView,80.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,10/10/2022,14/10/2022,18/10/2022,320.0
644341163,7,Christie,Dibbert,FamilySuite,6,3,PoolView,205.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,12/10/2022,18/10/2022,24/10/2022,1230.0
735178957,26,Janee,Franecki,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,05/10/2022,06/10/2022,07/10/2022,80.0
163054911,14,Greg,Walker,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,09/10/2022,11/10/2022,13/10/2022,190.0
107357928,33,Toccara,Goldner,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,04/10/2022,08/10/2022,12/10/2022,480.0
45364991,44,Sanjuana,O'Connell,DeluxeQueenRoom,2,2,PoolView,80.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,01/10/2022,04/10/2022,07/10/2022,240.0
316124579,19,Ned,Nicolas,DeluxeKingRoom,2,1,CityView,95.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,28/09/2022,01/10/2022,04/10/2022,285.0
86257587,33,Toccara,Goldner,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,09/10/2022,10/10/2022,11/10/2022,150.0
546642177,25,Tonda,Ward,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,13/10/2022,15/10/2022,17/10/2022,170.0
4162086,9,Ilene,Prohaska,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,17/10/2022,22/10/2022,27/10/2022,375.0
812296279,12,Dannette,Kozey,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,09/10/2022,13/10/2022,17/10/2022,480.0
185160315,7,Christie,Dibbert,StandardRoom,1,1,CityView,75.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,26/09/2022,28/09/2022,30/09/2022,150.0
858051225,44,Sanjuana,O'Connell,PremiumQueenRoom,2,2,PoolView,105.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,29/09/2022,30/09/2022,01/10/2022,105.0
671292863,44,Sanjuana,O'Connell,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,14/10/2022,16/10/2022,18/10/2022,410.0
846452459,34,Lawanna,Pollich,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,04/10/2022,07/10/2022,10/10/2022,285.0
357400670,24,Antwan,Brekke,LuxorySuite,4,1,CityView,150.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,04/10/2022,06/10/2022,08/10/2022,300.0
905060733,37,Twanda,Glover,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,16/10/2022,18/10/2022,20/10/2022,190.0
491368818,5,Aletha,Hessel,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,17/10/2022,20/10/2022,23/10/2022,255.0
680976700,8,Larisa,Hirthe,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,13/10/2022,15/10/2022,17/10/2022,160.0
936625952,26,Janee,Franecki,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,21/10/2022,25/10/2022,29/10/2022,820.0
627263781,32,Olivia,Strosin,LuxorySuite,4,1,CityView,150.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,26/09/2022,30/09/2022,04/10/2022,600.0
84548606,36,Dan,Powlowski,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,25/09/2022,28/09/2022,01/10/2022,315.0
223462977,11,Alfred,Will,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,30/09/2022,04/10/2022,08/10/2022,820.0
971891951,6,Kelley,Leffler,FamilySuite,6,3,PoolView,205.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,28/09/2022,29/09/2022,30/09/2022,205.0
95886320,25,Tonda,Ward,LuxorySuite,4,1,CityView,150.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,01/10/2022,03/10/2022,05/10/2022,300.0
430966093,20,Arvilla,Stoltenberg,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,03/10/2022,09/10/2022,15/10/2022,1230.0
541180507,42,Mikel,Hackett,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,05/10/2022,07/10/2022,09/10/2022,410.0
147981606,38,Shirley,Johnson,DeluxeKingRoom,2,1,CityView,95.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,04/10/2022,09/10/2022,14/10/2022,475.0
776689551,21,Somer,Fisher,PremiumKingRoom,2,1,MountainView,120.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,14/10/2022,16/10/2022,18/10/2022,240.0
416644783,32,Olivia,Strosin,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,19/10/2022,20/10/2022,21/10/2022,120.0
169092775,9,Ilene,Prohaska,FamilySuite,6,3,PoolView,205.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,29/09/2022,05/10/2022,11/10/2022,1230.0
90809224,25,Tonda,Ward,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,15/10/2022,21/10/2022,27/10/2022,900.0
716378000,20,Arvilla,Stoltenberg,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,29/09/2022,04/10/2022,09/10/2022,525.0
975723423,39,Freeman,Padberg,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,06/10/2022,07/10/2022,08/10/2022,75.0
676349034,28,Ezra,Kuhic,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,13/10/2022,14/10/2022,15/10/2022,120.0
234839755,42,Mikel,Hackett,StandardRoom,1,1,CityView,75.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,12/10/2022,14/10/2022,16/10/2022,150.0
940072988,7,Christie,Dibbert,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,25/09/2022,27/09/2022,29/09/2022,240.0
646369963,38,Shirley,Johnson,DeluxeQueenRoom,2,2,PoolView,80.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,24/09/2022,26/09/2022,28/09/2022,160.0
328897327,33,Toccara,Goldner,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,29/09/2022,05/10/2022,11/10/2022,720.0
274051991,24,Antwan,Brekke,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,13/10/2022,15/10/2022,17/10/2022,300.0
294683933,43,Gerard,Buckridge,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,24/09/2022,30/09/2022,06/10/2022,480.0
668338577,32,Olivia,Strosin,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,18/10/2022,20/10/2022,22/10/2022,150.0
924434443,33,Toccara,Goldner,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,19/10/2022,22/10/2022,25/10/2022,240.0
797277678,35,Latia,Lubowitz,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,29/09/2022,01/10/2022,03/10/2022,240.0
523582553,37,Twanda,Glover,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,08/10/2022,09/10/2022,10/10/2022,80.0
605760176,49,Sherman,Fahey,LuxorySuite,4,1,CityView,150.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,06/10/2022,10/10/2022,14/10/2022,600.0
693805903,10,Carlton,Abernathy,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,20/10/2022,22/10/2022,24/10/2022,160.0
887685802,3,Gigi,Kemmer,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,21/10/2022,25/10/2022,29/10/2022,600.0
840144759,41,Weldon,Medhurst,PremiumQueenRoom,2,2,PoolView,105.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,24/09/2022,25/09/2022,26/09/2022,105.0
772646304,47,Dina,O'Hara,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,08/10/2022,10/10/2022,12/10/2022,240.0
403878737,25,Tonda,Ward,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,08/10/2022,12/10/2022,16/10/2022,480.0
336253860,16,Burl,Ferry,PremiumQueenRoom,2,2,PoolView,105.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,05/10/2022,08/10/2022,11/10/2022,315.0
258932871,33,Toccara,Goldner,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,08/10/2022,11/10/2022,14/10/2022,615.0
467696852,20,Arvilla,Stoltenberg,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,01/10/2022,03/10/2022,05/10/2022,170.0
360731840,28,Ezra,Kuhic,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,04/10/2022,09/10/2022,14/10/2022,525.0
846161005,48,Marybelle,Johnston,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,14/10/2022,19/10/2022,24/10/2022,400.0
894604416,8,Larisa,Hirthe,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,22/10/2022,26/10/2022,30/10/2022,320.0
26310900,30,Malorie,Larson,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,23/10/2022,28/10/2022,02/11/2022,400.0
604378711,47,Dina,O'Hara,DeluxeQueenRoom,2,2,PoolView,80.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,27/09/2022,30/09/2022,03/10/2022,240.0
917606641,40,Curt,Keeling,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,05/10/2022,10/10/2022,15/10/2022,475.0
269109734,7,Christie,Dibbert,DeluxeKingRoom,2,1,CityView,95.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,27/09/2022,30/09/2022,03/10/2022,285.0
13604140,1,Ronny,Pfeffer,LuxorySuite,4,1,CityView,150.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,29/09/2022,05/10/2022,11/10/2022,900.0
992130619,23,Eliz,Goodwin,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,19/10/2022,25/10/2022,31/10/2022,480.0
965230598,12,Dannette,Kozey,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,25/09/2022,29/09/2022,03/10/2022,320.0
958909873,19,Ned,Nicolas,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,28/09/2022,29/09/2022,30/09/2022,205.0
280780993,36,Dan,Powlowski,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,20/10/2022,23/10/2022,26/10/2022,315.0
224293946,27,Lanette,Quitzon,LuxorySuite,4,1,CityView,150.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,26/09/2022,30/09/2022,04/10/2022,600.0
523126072,25,Tonda,Ward,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,27/09/2022,02/10/2022,07/10/2022,475.0
366067589,48,Marybelle,Johnston,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,04/10/2022,10/10/2022,16/10/2022,1230.0
394431140,1,Ronny,Pfeffer,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,03/10/2022,09/10/2022,15/10/2022,1230.0
349652495,9,Ilene,Prohaska,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,08/10/2022,09/10/2022,10/10/2022,205.0
111813942,6,Kelley,Leffler,DeluxeKingRoom,2,1,CityView,95.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,23/10/2022,27/10/2022,31/10/2022,380.0
577077466,39,Freeman,Padberg,DeluxeQueenRoom,2,2,PoolView,80.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,18/10/2022,23/10/2022,28/10/2022,400.0
837763177,28,Ezra,Kuhic,DeluxeKingRoom,2,1,CityView,95.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,25/09/2022,26/09/2022,27/09/2022,95.0
535870750,45,Melva,Douglas,LuxorySuite,4,1,CityView,150.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,24/09/2022,29/09/2022,04/10/2022,750.0
750676241,10,Carlton,Abernathy,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,29/09/2022,05/10/2022,11/10/2022,570.0
793898968,37,Twanda,Glover,DeluxeQueenRoom,2,2,PoolView,80.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,09/10/2022,11/10/2022,13/10/2022,160.0
575201867,30,Malorie,Larson,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,20/10/2022,22/10/2022,24/10/2022,210.0
318632161,42,Mikel,Hackett,DeluxeQueenRoom,2,2,PoolView,80.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,15/10/2022,17/10/2022,19/10/2022,160.0
839938447,26,Janee,Franecki,StandardRoom,1,1,CityView,75.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,02/10/2022,06/10/2022,10/10/2022,300.0
371279804,31,Hollis,Walsh,DeluxeQueenRoom,2,2,PoolView,80.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,20/10/2022,24/10/2022,28/10/2022,320.0
739163733,14,Greg,Walker,LuxorySuite,4,1,CityView,150.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,28/09/2022,01/10/2022,04/10/2022,450.0
539850207,3,Gigi,Kemmer,PremiumQueenRoom,2,2,PoolView,105.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,08/10/2022,12/10/2022,16/10/2022,420.0
742204078,28,Ezra,Kuhic,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,26/09/2022,30/09/2022,04/10/2022,820.0
554288377,17,Roselee,Stracke,LuxorySuite,4,1,CityView,150.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,15/10/2022,16/10/2022,17/10/2022,150.0
727159473,44,Sanjuana,O'Connell,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,14/10/2022,17/10/2022,20/10/2022,315.0
960457555,47,Dina,O'Hara,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,06/10/2022,11/10/2022,16/10/2022,1025.0
822035767,28,Ezra,Kuhic,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,13/10/2022,16/10/2022,19/10/2022,315.0
574874335,16,Burl,Ferry,StandardRoom,1,1,CityView,75.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,09/10/2022,14/10/2022,19/10/2022,375.0
999570701,24,Antwan,Brekke,PremiumQueenRoom,2,2,PoolView,105.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,27/09/2022,02/10/2022,07/10/2022,525.0
641918832,14,Greg,Walker,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,13/10/2022,19/10/2022,25/10/2022,570.0
364439159,48,Marybelle,Johnston,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,03/10/2022,06/10/2022,09/10/2022,450.0
859640050,38,Shirley,Johnson,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,26/09/2022,30/09/2022,04/10/2022,480.0
504397611,7,Christie,Dibbert,StandardRoom,1,1,CityView,75.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,03/10/2022,07/10/2022,11/10/2022,300.0
674437183,11,Alfred,Will,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,18/10/2022,23/10/2022,28/10/2022,750.0
217351711,23,Eliz,Goodwin,StandardRoom,1,1,CityView,75.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,15/10/2022,16/10/2022,17/10/2022,75.0
257661398,50,Melvin,Little,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,27/09/2022,29/09/2022,01/10/2022,300.0
442089600,39,Freeman,Padberg,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,29/09/2022,04/10/2022,09/10/2022,400.0
53974305,15,Claudine,Steuber,AccessibleQueenRoom,1,1,MountainView,85.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,16/10/2022,21/10/2022,26/10/2022,425.0
340525630,11,Alfred,Will,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,17/10/2022,21/10/2022,25/10/2022,380.0
763994605,26,Janee,Franecki,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,12/10/2022,13/10/2022,14/10/2022,95.0
791210252,49,Sherman,Fahey,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,14/10/2022,15/10/2022,16/10/2022,150.0
560083703,2,Burt,Jast,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,06/10/2022,08/10/2022,10/10/2022,170.0
